image_file_name,sample_number,meat_part,label,time_frame,file_destination
FRESH-115-_JPG.rf.90f32d66d541618c2916fc109ea08cc4.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-115-_JPG.rf.90f32d66d541618c2916fc109ea08cc4.jpg
FRESH-116-_JPG.rf.50f2791bbb268cc3cb5e7999160ea363.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-116-_JPG.rf.50f2791bbb268cc3cb5e7999160ea363.jpg
FRESH-117-_JPG.rf.85af4855817790543e63638c74b1270f.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-117-_JPG.rf.85af4855817790543e63638c74b1270f.jpg
FRESH-118-_JPG.rf.962d20188b3a57ed8774ffd522788627.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-118-_JPG.rf.962d20188b3a57ed8774ffd522788627.jpg
FRESH-119-_JPG.rf.ca197ca44b90acd8be35fdc8b1f75390.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-119-_JPG.rf.ca197ca44b90acd8be35fdc8b1f75390.jpg
FRESH-12-_JPG.rf.fd61ed200c8eb3b75da11dfbc9502ced.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-12-_JPG.rf.fd61ed200c8eb3b75da11dfbc9502ced.jpg
FRESH-120-_JPG.rf.8fbf5844cb60f8e7e3d16bac8e4fe09d.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-120-_JPG.rf.8fbf5844cb60f8e7e3d16bac8e4fe09d.jpg
FRESH-121-_JPG.rf.e71429636d5ab76d68c334f961dc59bb.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-121-_JPG.rf.e71429636d5ab76d68c334f961dc59bb.jpg
FRESH-122-_JPG.rf.48ea53d76ed7c89a866a770c784a719a.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-122-_JPG.rf.48ea53d76ed7c89a866a770c784a719a.jpg
FRESH-123-_JPG.rf.1eea62e9fbe62e3860cc09266fe0ab1b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-123-_JPG.rf.1eea62e9fbe62e3860cc09266fe0ab1b.jpg
FRESH-124-_JPG.rf.2e01a55528d51767c4e21fb981a320e3.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-124-_JPG.rf.2e01a55528d51767c4e21fb981a320e3.jpg
FRESH-125-_JPG.rf.3bad91c0f973383816234a710c698568.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-125-_JPG.rf.3bad91c0f973383816234a710c698568.jpg
FRESH-126-_JPG.rf.3113e38c134f16abbde3e9c086af1e91.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-126-_JPG.rf.3113e38c134f16abbde3e9c086af1e91.jpg
FRESH-127-_JPG.rf.92cdf3dd79a7b5543071fbfc75ac3197.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-127-_JPG.rf.92cdf3dd79a7b5543071fbfc75ac3197.jpg
FRESH-128-_JPG.rf.b1e488b9d9f51d6237ecd71a2c7d9905.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-128-_JPG.rf.b1e488b9d9f51d6237ecd71a2c7d9905.jpg
FRESH-129-_JPG.rf.fa74a2ff7124e4475734dbb3cdad2218.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-129-_JPG.rf.fa74a2ff7124e4475734dbb3cdad2218.jpg
FRESH-130-_JPG.rf.103f0c96805e70ba2ff490e3ee73894f.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-130-_JPG.rf.103f0c96805e70ba2ff490e3ee73894f.jpg
FRESH-131-_JPG.rf.0dd073a038bf984c5efd61c6221f46c6.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-131-_JPG.rf.0dd073a038bf984c5efd61c6221f46c6.jpg
FRESH-132-_JPG.rf.1db565541ea04a7c9a0caca4d22b55af.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-132-_JPG.rf.1db565541ea04a7c9a0caca4d22b55af.jpg
FRESH-133-_JPG.rf.a07c6dab34e13b48f4697fa5ba06140c.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-133-_JPG.rf.a07c6dab34e13b48f4697fa5ba06140c.jpg
FRESH-134-_JPG.rf.ebdcf1589d6f27a7c9ceba2b64d4cd56.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-134-_JPG.rf.ebdcf1589d6f27a7c9ceba2b64d4cd56.jpg
FRESH-135-_JPG.rf.c0724ce7de30bf4d0f2f8d9cebbb3fbd.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-135-_JPG.rf.c0724ce7de30bf4d0f2f8d9cebbb3fbd.jpg
FRESH-136-_JPG.rf.22e99d560b6140ead2945e9363bf85f2.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-136-_JPG.rf.22e99d560b6140ead2945e9363bf85f2.jpg
FRESH-137-_JPG.rf.6d5437f5a997321b0a8149bbede32b72.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-137-_JPG.rf.6d5437f5a997321b0a8149bbede32b72.jpg
FRESH-138-_JPG.rf.a35a3104b100c47f1335af15f09d9b88.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-138-_JPG.rf.a35a3104b100c47f1335af15f09d9b88.jpg
FRESH-139-_JPG.rf.f2ab356aab907543092eeb3f17a5e5da.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-139-_JPG.rf.f2ab356aab907543092eeb3f17a5e5da.jpg
FRESH-14-_JPG.rf.327d663ee38dfef7cf113c826a4b8ea4.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-14-_JPG.rf.327d663ee38dfef7cf113c826a4b8ea4.jpg
FRESH-140-_JPG.rf.3e530feb8b04a1d7ef6dfafa02d7fe6b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-140-_JPG.rf.3e530feb8b04a1d7ef6dfafa02d7fe6b.jpg
FRESH-141-_JPG.rf.b3c0775023239377f787b2e793a6428a.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-141-_JPG.rf.b3c0775023239377f787b2e793a6428a.jpg
FRESH-142-_JPG.rf.c13844fbf70a70d65a0a700aa1aaf819.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-142-_JPG.rf.c13844fbf70a70d65a0a700aa1aaf819.jpg
FRESH-145-_JPG.rf.40603b3b2dfa75e70ae4102b66397d53.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-145-_JPG.rf.40603b3b2dfa75e70ae4102b66397d53.jpg
FRESH-146-_JPG.rf.0c21bc672159f18d6833292766e800c1.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-146-_JPG.rf.0c21bc672159f18d6833292766e800c1.jpg
FRESH-149-_JPG.rf.38eb0713ff7c46446022a7cff2a08f63.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-149-_JPG.rf.38eb0713ff7c46446022a7cff2a08f63.jpg
FRESH-150-_JPG.rf.7b35a2201e4d309c4335a78cadae2ab6.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-150-_JPG.rf.7b35a2201e4d309c4335a78cadae2ab6.jpg
FRESH-152-_JPG.rf.6a4b7dcff0bcfdf40da0f59cde7b6072.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-152-_JPG.rf.6a4b7dcff0bcfdf40da0f59cde7b6072.jpg
FRESH-154-_JPG.rf.21f3a22abe7f8fb4a30c74deffa9769b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-154-_JPG.rf.21f3a22abe7f8fb4a30c74deffa9769b.jpg
FRESH-157-_JPG.rf.d05289059bd018489a757cea606c433e.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-157-_JPG.rf.d05289059bd018489a757cea606c433e.jpg
FRESH-158-_JPG.rf.8d9e2c5645a83539a4f02e9cf128c611.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-158-_JPG.rf.8d9e2c5645a83539a4f02e9cf128c611.jpg
FRESH-16-_JPG.rf.5ea80d5edb5a1017c9ccc54ae793a0c8.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-16-_JPG.rf.5ea80d5edb5a1017c9ccc54ae793a0c8.jpg
FRESH-160-_JPG.rf.ff836eedf6bbab5c519c9094cd291e77.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-160-_JPG.rf.ff836eedf6bbab5c519c9094cd291e77.jpg
FRESH-161-_JPG.rf.a4348f7a22d06c0baaba862a45c90ead.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-161-_JPG.rf.a4348f7a22d06c0baaba862a45c90ead.jpg
FRESH-162-_JPG.rf.2c9c0c054459c06deb2f116758dbbd1b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-162-_JPG.rf.2c9c0c054459c06deb2f116758dbbd1b.jpg
FRESH-163-_JPG.rf.ee56606bad77d7bcd99546f8f868cbbf.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-163-_JPG.rf.ee56606bad77d7bcd99546f8f868cbbf.jpg
FRESH-164-_JPG.rf.ce9d911190809a4c5c94603902dc1ca5.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-164-_JPG.rf.ce9d911190809a4c5c94603902dc1ca5.jpg
FRESH-165-_JPG.rf.786a838249d42d1293b8e3a0aca076b6.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-165-_JPG.rf.786a838249d42d1293b8e3a0aca076b6.jpg
FRESH-166-_JPG.rf.90a6451d8ff284a394f0d692c7472378.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-166-_JPG.rf.90a6451d8ff284a394f0d692c7472378.jpg
FRESH-167-_JPG.rf.6338dcf94409dc0ccd27b8be65ac78ba.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-167-_JPG.rf.6338dcf94409dc0ccd27b8be65ac78ba.jpg
FRESH-168-_JPG.rf.931f3c9aa7d113cae934a1f840a1ac7f.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-168-_JPG.rf.931f3c9aa7d113cae934a1f840a1ac7f.jpg
FRESH-169-_JPG.rf.e1a733e59c35bf14090a02afebddf4c7.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-169-_JPG.rf.e1a733e59c35bf14090a02afebddf4c7.jpg
FRESH-17-_JPG.rf.c76371a6595c1b0bf195f402aef0ac60.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-17-_JPG.rf.c76371a6595c1b0bf195f402aef0ac60.jpg
FRESH-172-_JPG.rf.4eea84a92a5e7516a66ea00fb335acf9.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-172-_JPG.rf.4eea84a92a5e7516a66ea00fb335acf9.jpg
FRESH-174-_JPG.rf.7a6b44877bd3c287f8eff0b39cbaa482.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-174-_JPG.rf.7a6b44877bd3c287f8eff0b39cbaa482.jpg
FRESH-175-_JPG.rf.237fbbda222246fcbbba326d80b54355.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-175-_JPG.rf.237fbbda222246fcbbba326d80b54355.jpg
FRESH-178-_JPG.rf.dba6687d547d0839d6632e3601bd82df.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-178-_JPG.rf.dba6687d547d0839d6632e3601bd82df.jpg
FRESH-179-_JPG.rf.8c02e6d4dcf228b8bed29eeec0718b77.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-179-_JPG.rf.8c02e6d4dcf228b8bed29eeec0718b77.jpg
FRESH-18-_JPG.rf.a10cf5b32d408f7f30e5db03a7787247.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-18-_JPG.rf.a10cf5b32d408f7f30e5db03a7787247.jpg
FRESH-182-_JPG.rf.d162eb31de35ea84dddd6da41190908a.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-182-_JPG.rf.d162eb31de35ea84dddd6da41190908a.jpg
FRESH-184-_JPG.rf.d806cca9979608c318738949c8656f17.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-184-_JPG.rf.d806cca9979608c318738949c8656f17.jpg
FRESH-185-_JPG.rf.4cfd40f3111e0ee25b287f8096bbf298.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-185-_JPG.rf.4cfd40f3111e0ee25b287f8096bbf298.jpg
FRESH-187-_JPG.rf.0bed6af44f8f69486991939bff5e37f4.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-187-_JPG.rf.0bed6af44f8f69486991939bff5e37f4.jpg
FRESH-188-_JPG.rf.481f2add5b28c53b3453dfc2392b9347.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-188-_JPG.rf.481f2add5b28c53b3453dfc2392b9347.jpg
FRESH-189-_JPG.rf.d6d7f0114d0ba71c00bca17572354e87.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-189-_JPG.rf.d6d7f0114d0ba71c00bca17572354e87.jpg
FRESH-19-_JPG.rf.6f2b4e647d1cb28b5b458be08f7fb176.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-19-_JPG.rf.6f2b4e647d1cb28b5b458be08f7fb176.jpg
FRESH-190-_JPG.rf.5b7c4fac61a0754d48107654d39a6657.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-190-_JPG.rf.5b7c4fac61a0754d48107654d39a6657.jpg
FRESH-191-_JPG.rf.1e1a6f2a034687947815da7300a1b9ee.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-191-_JPG.rf.1e1a6f2a034687947815da7300a1b9ee.jpg
FRESH-192-_JPG.rf.fdab3ce9e111f58f354f0955afc390b3.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-192-_JPG.rf.fdab3ce9e111f58f354f0955afc390b3.jpg
FRESH-193-_JPG.rf.df44b3f0471cbb53652e7e48a5fe82fe.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-193-_JPG.rf.df44b3f0471cbb53652e7e48a5fe82fe.jpg
FRESH-194-_JPG.rf.3773b20d9bc9a37fe29c0726f46003be.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-194-_JPG.rf.3773b20d9bc9a37fe29c0726f46003be.jpg
FRESH-195-_JPG.rf.4a14747c6259a218e804c03b2e2d2672.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-195-_JPG.rf.4a14747c6259a218e804c03b2e2d2672.jpg
FRESH-196-_JPG.rf.6b48a38d225053fc2f225b3a3f31c366.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-196-_JPG.rf.6b48a38d225053fc2f225b3a3f31c366.jpg
FRESH-197-_JPG.rf.014c54d0fccdfc653ff950b3a421a3d7.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-197-_JPG.rf.014c54d0fccdfc653ff950b3a421a3d7.jpg
FRESH-198-_JPG.rf.3dc45df9ec19abc279bf8ca404a39c2a.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-198-_JPG.rf.3dc45df9ec19abc279bf8ca404a39c2a.jpg
FRESH-199-_JPG.rf.ce221f7806fdc1714559a355556ed7c3.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-199-_JPG.rf.ce221f7806fdc1714559a355556ed7c3.jpg
FRESH-2-_JPG.rf.3302cf797d1d336bcaf75ad86a2fee19.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-2-_JPG.rf.3302cf797d1d336bcaf75ad86a2fee19.jpg
FRESH-20-_JPG.rf.fd4162e37da1a3918af75211e4b5d2e1.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-20-_JPG.rf.fd4162e37da1a3918af75211e4b5d2e1.jpg
FRESH-200-_JPG.rf.370eec8b889b9c321a0ab58b4370a118.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-200-_JPG.rf.370eec8b889b9c321a0ab58b4370a118.jpg
FRESH-201-_JPG.rf.6ad929615006aee0084296e0f2f5b3ad.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-201-_JPG.rf.6ad929615006aee0084296e0f2f5b3ad.jpg
FRESH-202-_JPG.rf.4f13e1b8c1559b63d140d294269709e1.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-202-_JPG.rf.4f13e1b8c1559b63d140d294269709e1.jpg
FRESH-203-_JPG.rf.eeef00e9864690b73a2fd44ceee88e1b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-203-_JPG.rf.eeef00e9864690b73a2fd44ceee88e1b.jpg
FRESH-204-_JPG.rf.c58b4aa8d2700a2e297a82c7cc5a976d.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-204-_JPG.rf.c58b4aa8d2700a2e297a82c7cc5a976d.jpg
FRESH-205-_JPG.rf.bb1e8c39d1eea937d531e4b968f1f677.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-205-_JPG.rf.bb1e8c39d1eea937d531e4b968f1f677.jpg
FRESH-206-_JPG.rf.154d19699b7bf9f0bb523eb52a9b452b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-206-_JPG.rf.154d19699b7bf9f0bb523eb52a9b452b.jpg
FRESH-207-_JPG.rf.565da96a329c389d0b7ba3894473f785.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-207-_JPG.rf.565da96a329c389d0b7ba3894473f785.jpg
FRESH-208-_JPG.rf.c0d2b586b2b3045f5fb116c00748a50d.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-208-_JPG.rf.c0d2b586b2b3045f5fb116c00748a50d.jpg
FRESH-209-_JPG.rf.e0bad9e05ee6ab3e9c4bc61c14379213.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-209-_JPG.rf.e0bad9e05ee6ab3e9c4bc61c14379213.jpg
FRESH-21-_JPG.rf.d10a4bddfd80f61b185f657c523980d8.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-21-_JPG.rf.d10a4bddfd80f61b185f657c523980d8.jpg
FRESH-210-_JPG.rf.b65e92c3d5983b06dc5286eaf1847607.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-210-_JPG.rf.b65e92c3d5983b06dc5286eaf1847607.jpg
FRESH-211-_JPG.rf.020e3e472b72383dda2079fe0a8493b2.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-211-_JPG.rf.020e3e472b72383dda2079fe0a8493b2.jpg
FRESH-212-_JPG.rf.fd23b67a7d9d75ff2fe6eea7dcec2eb3.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-212-_JPG.rf.fd23b67a7d9d75ff2fe6eea7dcec2eb3.jpg
FRESH-213-_JPG.rf.75df615573bf8d942cae28401cb51a9b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-213-_JPG.rf.75df615573bf8d942cae28401cb51a9b.jpg
FRESH-214-_JPG.rf.198b12c598d9ddf85e86b90d6a1f5da6.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-214-_JPG.rf.198b12c598d9ddf85e86b90d6a1f5da6.jpg
FRESH-215-_JPG.rf.24f70fd6ebc84f3447d9e9d62f2aec9b.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-215-_JPG.rf.24f70fd6ebc84f3447d9e9d62f2aec9b.jpg
FRESH-216-_JPG.rf.f6de3bed77a8364997b08c2910c54096.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-216-_JPG.rf.f6de3bed77a8364997b08c2910c54096.jpg
FRESH-217-_JPG.rf.7161e932247411803c3d6b595a5f134d.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-217-_JPG.rf.7161e932247411803c3d6b595a5f134d.jpg
FRESH-218-_JPG.rf.b48498ee65b1df1f1b6d8641f8cf3ec4.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-218-_JPG.rf.b48498ee65b1df1f1b6d8641f8cf3ec4.jpg
FRESH-219-_JPG.rf.b7f606fa87c80ba18a086aab79f0348a.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-219-_JPG.rf.b7f606fa87c80ba18a086aab79f0348a.jpg
FRESH-22-_JPG.rf.fd99c5886fa01f0e922e782f87ddc1fb.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-22-_JPG.rf.fd99c5886fa01f0e922e782f87ddc1fb.jpg
FRESH-220-_JPG.rf.ce6c30083406957c0e7536e8feccd854.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-220-_JPG.rf.ce6c30083406957c0e7536e8feccd854.jpg
FRESH-221-_JPG.rf.00abd4ce3bfde74e20c09c7bbf88d686.jpg,,Unknown,fresh,,E:\Thesis Code\Public Dataset\fresh\FRESH-221-_JPG.rf.00abd4ce3bfde74e20c09c7bbf88d686.jpg
